timestamp,price_eur_mwh,date,hour,dayofweek,month,year,is_weekend
2021-01-01 00:00:00+01:00,50.87,2021-01-01,0,4,1,2021,0
2021-01-01 01:00:00+01:00,48.19,2021-01-01,1,4,1,2021,0
2021-01-01 02:00:00+01:00,44.68,2021-01-01,2,4,1,2021,0
2021-01-01 03:00:00+01:00,42.92,2021-01-01,3,4,1,2021,0
2021-01-01 04:00:00+01:00,40.39,2021-01-01,4,4,1,2021,0
2021-01-01 05:00:00+01:00,40.2,2021-01-01,5,4,1,2021,0
2021-01-01 06:00:00+01:00,39.63,2021-01-01,6,4,1,2021,0
2021-01-01 07:00:00+01:00,40.09,2021-01-01,7,4,1,2021,0
2021-01-01 08:00:00+01:00,41.27,2021-01-01,8,4,1,2021,0
2021-01-01 09:00:00+01:00,44.88,2021-01-01,9,4,1,2021,0
2021-01-01 10:00:00+01:00,45.0,2021-01-01,10,4,1,2021,0
2021-01-01 11:00:00+01:00,47.2,2021-01-01,11,4,1,2021,0
2021-01-01 12:00:00+01:00,50.78,2021-01-01,12,4,1,2021,0
2021-01-01 13:00:00+01:00,45.49,2021-01-01,13,4,1,2021,0
2021-01-01 14:00:00+01:00,44.73,2021-01-01,14,4,1,2021,0
2021-01-01 15:00:00+01:00,46.59,2021-01-01,15,4,1,2021,0
2021-01-01 16:00:00+01:00,52.99,2021-01-01,16,4,1,2021,0
2021-01-01 17:00:00+01:00,60.26,2021-01-01,17,4,1,2021,0
2021-01-01 18:00:00+01:00,60.61,2021-01-01,18,4,1,2021,0
2021-01-01 19:00:00+01:00,60.36,2021-01-01,19,4,1,2021,0
2021-01-01 20:00:00+01:00,57.4,2021-01-01,20,4,1,2021,0
2021-01-01 21:00:00+01:00,53.86,2021-01-01,21,4,1,2021,0
2021-01-01 22:00:00+01:00,53.45,2021-01-01,22,4,1,2021,0
2021-01-01 23:00:00+01:00,49.72,2021-01-01,23,4,1,2021,0
2021-01-02 00:00:00+01:00,46.69,2021-01-02,0,5,1,2021,1
2021-01-02 01:00:00+01:00,42.43,2021-01-02,1,5,1,2021,1
2021-01-02 02:00:00+01:00,41.09,2021-01-02,2,5,1,2021,1
2021-01-02 03:00:00+01:00,40.0,2021-01-02,3,5,1,2021,1
2021-01-02 04:00:00+01:00,37.55,2021-01-02,4,5,1,2021,1
2021-01-02 05:00:00+01:00,39.0,2021-01-02,5,5,1,2021,1
2021-01-02 06:00:00+01:00,42.09,2021-01-02,6,5,1,2021,1
2021-01-02 07:00:00+01:00,44.96,2021-01-02,7,5,1,2021,1
2021-01-02 08:00:00+01:00,48.45,2021-01-02,8,5,1,2021,1
2021-01-02 09:00:00+01:00,52.0,2021-01-02,9,5,1,2021,1
2021-01-02 10:00:00+01:00,52.0,2021-01-02,10,5,1,2021,1
2021-01-02 11:00:00+01:00,52.15,2021-01-02,11,5,1,2021,1
2021-01-02 12:00:00+01:00,55.95,2021-01-02,12,5,1,2021,1
2021-01-02 13:00:00+01:00,52.0,2021-01-02,13,5,1,2021,1
2021-01-02 14:00:00+01:00,50.69,2021-01-02,14,5,1,2021,1
2021-01-02 15:00:00+01:00,53.45,2021-01-02,15,5,1,2021,1
2021-01-02 16:00:00+01:00,59.99,2021-01-02,16,5,1,2021,1
2021-01-02 17:00:00+01:00,62.0,2021-01-02,17,5,1,2021,1
2021-01-02 18:00:00+01:00,63.08,2021-01-02,18,5,1,2021,1
2021-01-02 19:00:00+01:00,62.17,2021-01-02,19,5,1,2021,1
2021-01-02 20:00:00+01:00,60.03,2021-01-02,20,5,1,2021,1
2021-01-02 21:00:00+01:00,55.03,2021-01-02,21,5,1,2021,1
2021-01-02 22:00:00+01:00,52.25,2021-01-02,22,5,1,2021,1
2021-01-02 23:00:00+01:00,48.45,2021-01-02,23,5,1,2021,1
2021-01-03 00:00:00+01:00,46.11,2021-01-03,0,6,1,2021,1
2021-01-03 01:00:00+01:00,43.0,2021-01-03,1,6,1,2021,1
2021-01-03 02:00:00+01:00,39.55,2021-01-03,2,6,1,2021,1
2021-01-03 03:00:00+01:00,35.18,2021-01-03,3,6,1,2021,1
2021-01-03 04:00:00+01:00,33.45,2021-01-03,4,6,1,2021,1
2021-01-03 05:00:00+01:00,32.37,2021-01-03,5,6,1,2021,1
2021-01-03 06:00:00+01:00,31.7,2021-01-03,6,6,1,2021,1
2021-01-03 07:00:00+01:00,32.63,2021-01-03,7,6,1,2021,1
2021-01-03 08:00:00+01:00,36.9,2021-01-03,8,6,1,2021,1
2021-01-03 09:00:00+01:00,36.96,2021-01-03,9,6,1,2021,1
2021-01-03 10:00:00+01:00,36.96,2021-01-03,10,6,1,2021,1
2021-01-03 11:00:00+01:00,43.72,2021-01-03,11,6,1,2021,1
2021-01-03 12:00:00+01:00,47.71,2021-01-03,12,6,1,2021,1
2021-01-03 13:00:00+01:00,40.41,2021-01-03,13,6,1,2021,1
2021-01-03 14:00:00+01:00,39.66,2021-01-03,14,6,1,2021,1
2021-01-03 15:00:00+01:00,39.57,2021-01-03,15,6,1,2021,1
2021-01-03 16:00:00+01:00,36.11,2021-01-03,16,6,1,2021,1
2021-01-03 17:00:00+01:00,45.04,2021-01-03,17,6,1,2021,1
2021-01-03 18:00:00+01:00,52.56,2021-01-03,18,6,1,2021,1
2021-01-03 19:00:00+01:00,45.84,2021-01-03,19,6,1,2021,1
2021-01-03 20:00:00+01:00,35.83,2021-01-03,20,6,1,2021,1
2021-01-03 21:00:00+01:00,33.31,2021-01-03,21,6,1,2021,1
2021-01-03 22:00:00+01:00,34.98,2021-01-03,22,6,1,2021,1
2021-01-03 23:00:00+01:00,27.39,2021-01-03,23,6,1,2021,1
2021-01-04 00:00:00+01:00,29.33,2021-01-04,0,0,1,2021,0
2021-01-04 01:00:00+01:00,24.82,2021-01-04,1,0,1,2021,0
2021-01-04 02:00:00+01:00,24.65,2021-01-04,2,0,1,2021,0
2021-01-04 03:00:00+01:00,24.8,2021-01-04,3,0,1,2021,0
2021-01-04 04:00:00+01:00,27.71,2021-01-04,4,0,1,2021,0
2021-01-04 05:00:00+01:00,28.58,2021-01-04,5,0,1,2021,0
2021-01-04 06:00:00+01:00,37.04,2021-01-04,6,0,1,2021,0
2021-01-04 07:00:00+01:00,52.03,2021-01-04,7,0,1,2021,0
2021-01-04 08:00:00+01:00,55.76,2021-01-04,8,0,1,2021,0
2021-01-04 09:00:00+01:00,57.06,2021-01-04,9,0,1,2021,0
2021-01-04 10:00:00+01:00,57.18,2021-01-04,10,0,1,2021,0
2021-01-04 11:00:00+01:00,60.0,2021-01-04,11,0,1,2021,0
2021-01-04 12:00:00+01:00,61.27,2021-01-04,12,0,1,2021,0
2021-01-04 13:00:00+01:00,60.28,2021-01-04,13,0,1,2021,0
2021-01-04 14:00:00+01:00,60.07,2021-01-04,14,0,1,2021,0
2021-01-04 15:00:00+01:00,59.46,2021-01-04,15,0,1,2021,0
2021-01-04 16:00:00+01:00,61.99,2021-01-04,16,0,1,2021,0
2021-01-04 17:00:00+01:00,66.82,2021-01-04,17,0,1,2021,0
2021-01-04 18:00:00+01:00,61.97,2021-01-04,18,0,1,2021,0
2021-01-04 19:00:00+01:00,55.06,2021-01-04,19,0,1,2021,0
2021-01-04 20:00:00+01:00,47.34,2021-01-04,20,0,1,2021,0
2021-01-04 21:00:00+01:00,45.64,2021-01-04,21,0,1,2021,0
2021-01-04 22:00:00+01:00,48.93,2021-01-04,22,0,1,2021,0
2021-01-04 23:00:00+01:00,44.64,2021-01-04,23,0,1,2021,0
2021-01-05 00:00:00+01:00,37.54,2021-01-05,0,1,1,2021,0
2021-01-05 01:00:00+01:00,40.07,2021-01-05,1,1,1,2021,0
2021-01-05 02:00:00+01:00,39.81,2021-01-05,2,1,1,2021,0
2021-01-05 03:00:00+01:00,39.65,2021-01-05,3,1,1,2021,0
2021-01-05 04:00:00+01:00,40.2,2021-01-05,4,1,1,2021,0
2021-01-05 05:00:00+01:00,44.26,2021-01-05,5,1,1,2021,0
2021-01-05 06:00:00+01:00,47.06,2021-01-05,6,1,1,2021,0
2021-01-05 07:00:00+01:00,54.96,2021-01-05,7,1,1,2021,0
2021-01-05 08:00:00+01:00,63.67,2021-01-05,8,1,1,2021,0
2021-01-05 09:00:00+01:00,64.73,2021-01-05,9,1,1,2021,0
2021-01-05 10:00:00+01:00,66.07,2021-01-05,10,1,1,2021,0
2021-01-05 11:00:00+01:00,65.97,2021-01-05,11,1,1,2021,0
2021-01-05 12:00:00+01:00,65.46,2021-01-05,12,1,1,2021,0
2021-01-05 13:00:00+01:00,63.82,2021-01-05,13,1,1,2021,0
2021-01-05 14:00:00+01:00,63.87,2021-01-05,14,1,1,2021,0
2021-01-05 15:00:00+01:00,64.05,2021-01-05,15,1,1,2021,0
2021-01-05 16:00:00+01:00,64.26,2021-01-05,16,1,1,2021,0
2021-01-05 17:00:00+01:00,67.14,2021-01-05,17,1,1,2021,0
2021-01-05 18:00:00+01:00,61.61,2021-01-05,18,1,1,2021,0
2021-01-05 19:00:00+01:00,59.16,2021-01-05,19,1,1,2021,0
2021-01-05 20:00:00+01:00,59.26,2021-01-05,20,1,1,2021,0
2021-01-05 21:00:00+01:00,53.62,2021-01-05,21,1,1,2021,0
2021-01-05 22:00:00+01:00,53.86,2021-01-05,22,1,1,2021,0
2021-01-05 23:00:00+01:00,47.99,2021-01-05,23,1,1,2021,0
2021-01-06 00:00:00+01:00,44.41,2021-01-06,0,2,1,2021,0
2021-01-06 01:00:00+01:00,42.94,2021-01-06,1,2,1,2021,0
2021-01-06 02:00:00+01:00,42.88,2021-01-06,2,2,1,2021,0
2021-01-06 03:00:00+01:00,42.15,2021-01-06,3,2,1,2021,0
2021-01-06 04:00:00+01:00,43.23,2021-01-06,4,2,1,2021,0
2021-01-06 05:00:00+01:00,44.56,2021-01-06,5,2,1,2021,0
2021-01-06 06:00:00+01:00,47.4,2021-01-06,6,2,1,2021,0
2021-01-06 07:00:00+01:00,44.05,2021-01-06,7,2,1,2021,0
2021-01-06 08:00:00+01:00,53.41,2021-01-06,8,2,1,2021,0
2021-01-06 09:00:00+01:00,54.8,2021-01-06,9,2,1,2021,0
2021-01-06 10:00:00+01:00,53.94,2021-01-06,10,2,1,2021,0
2021-01-06 11:00:00+01:00,58.3,2021-01-06,11,2,1,2021,0
2021-01-06 12:00:00+01:00,61.43,2021-01-06,12,2,1,2021,0
2021-01-06 13:00:00+01:00,61.92,2021-01-06,13,2,1,2021,0
2021-01-06 14:00:00+01:00,57.0,2021-01-06,14,2,1,2021,0
2021-01-06 15:00:00+01:00,57.53,2021-01-06,15,2,1,2021,0
2021-01-06 16:00:00+01:00,61.68,2021-01-06,16,2,1,2021,0
2021-01-06 17:00:00+01:00,61.84,2021-01-06,17,2,1,2021,0
2021-01-06 18:00:00+01:00,57.46,2021-01-06,18,2,1,2021,0
2021-01-06 19:00:00+01:00,58.06,2021-01-06,19,2,1,2021,0
2021-01-06 20:00:00+01:00,59.97,2021-01-06,20,2,1,2021,0
2021-01-06 21:00:00+01:00,52.95,2021-01-06,21,2,1,2021,0
2021-01-06 22:00:00+01:00,52.95,2021-01-06,22,2,1,2021,0
2021-01-06 23:00:00+01:00,49.53,2021-01-06,23,2,1,2021,0
2021-01-07 00:00:00+01:00,51.03,2021-01-07,0,3,1,2021,0
2021-01-07 01:00:00+01:00,50.18,2021-01-07,1,3,1,2021,0
2021-01-07 02:00:00+01:00,48.97,2021-01-07,2,3,1,2021,0
2021-01-07 03:00:00+01:00,46.72,2021-01-07,3,3,1,2021,0
2021-01-07 04:00:00+01:00,46.87,2021-01-07,4,3,1,2021,0
2021-01-07 05:00:00+01:00,50.08,2021-01-07,5,3,1,2021,0
2021-01-07 06:00:00+01:00,57.34,2021-01-07,6,3,1,2021,0
2021-01-07 07:00:00+01:00,67.8,2021-01-07,7,3,1,2021,0
2021-01-07 08:00:00+01:00,86.51,2021-01-07,8,3,1,2021,0
2021-01-07 09:00:00+01:00,86.54,2021-01-07,9,3,1,2021,0
2021-01-07 10:00:00+01:00,85.08,2021-01-07,10,3,1,2021,0
2021-01-07 11:00:00+01:00,88.74,2021-01-07,11,3,1,2021,0
2021-01-07 12:00:00+01:00,88.76,2021-01-07,12,3,1,2021,0
2021-01-07 13:00:00+01:00,84.31,2021-01-07,13,3,1,2021,0
2021-01-07 14:00:00+01:00,80.4,2021-01-07,14,3,1,2021,0
2021-01-07 15:00:00+01:00,83.57,2021-01-07,15,3,1,2021,0
2021-01-07 16:00:00+01:00,89.68,2021-01-07,16,3,1,2021,0
2021-01-07 17:00:00+01:00,100.0,2021-01-07,17,3,1,2021,0
2021-01-07 18:00:00+01:00,90.43,2021-01-07,18,3,1,2021,0
2021-01-07 19:00:00+01:00,80.28,2021-01-07,19,3,1,2021,0
2021-01-07 20:00:00+01:00,66.8,2021-01-07,20,3,1,2021,0
2021-01-07 21:00:00+01:00,60.22,2021-01-07,21,3,1,2021,0
2021-01-07 22:00:00+01:00,59.69,2021-01-07,22,3,1,2021,0
2021-01-07 23:00:00+01:00,52.25,2021-01-07,23,3,1,2021,0
2021-01-08 00:00:00+01:00,50.53,2021-01-08,0,4,1,2021,0
2021-01-08 01:00:00+01:00,48.43,2021-01-08,1,4,1,2021,0
2021-01-08 02:00:00+01:00,47.24,2021-01-08,2,4,1,2021,0
2021-01-08 03:00:00+01:00,45.61,2021-01-08,3,4,1,2021,0
2021-01-08 04:00:00+01:00,46.81,2021-01-08,4,4,1,2021,0
2021-01-08 05:00:00+01:00,51.57,2021-01-08,5,4,1,2021,0
2021-01-08 06:00:00+01:00,60.67,2021-01-08,6,4,1,2021,0
2021-01-08 07:00:00+01:00,79.56,2021-01-08,7,4,1,2021,0
2021-01-08 08:00:00+01:00,103.54,2021-01-08,8,4,1,2021,0
2021-01-08 09:00:00+01:00,110.45,2021-01-08,9,4,1,2021,0
2021-01-08 10:00:00+01:00,109.96,2021-01-08,10,4,1,2021,0
2021-01-08 11:00:00+01:00,106.82,2021-01-08,11,4,1,2021,0
2021-01-08 12:00:00+01:00,102.37,2021-01-08,12,4,1,2021,0
2021-01-08 13:00:00+01:00,97.61,2021-01-08,13,4,1,2021,0
2021-01-08 14:00:00+01:00,95.0,2021-01-08,14,4,1,2021,0
2021-01-08 15:00:00+01:00,95.42,2021-01-08,15,4,1,2021,0
2021-01-08 16:00:00+01:00,95.0,2021-01-08,16,4,1,2021,0
2021-01-08 17:00:00+01:00,110.0,2021-01-08,17,4,1,2021,0
2021-01-08 18:00:00+01:00,102.41,2021-01-08,18,4,1,2021,0
2021-01-08 19:00:00+01:00,88.05,2021-01-08,19,4,1,2021,0
2021-01-08 20:00:00+01:00,64.24,2021-01-08,20,4,1,2021,0
2021-01-08 21:00:00+01:00,59.43,2021-01-08,21,4,1,2021,0
2021-01-08 22:00:00+01:00,57.6,2021-01-08,22,4,1,2021,0
2021-01-08 23:00:00+01:00,51.75,2021-01-08,23,4,1,2021,0
2021-01-09 00:00:00+01:00,54.73,2021-01-09,0,5,1,2021,1
2021-01-09 01:00:00+01:00,52.39,2021-01-09,1,5,1,2021,1
2021-01-09 02:00:00+01:00,51.67,2021-01-09,2,5,1,2021,1
2021-01-09 03:00:00+01:00,50.88,2021-01-09,3,5,1,2021,1
2021-01-09 04:00:00+01:00,50.02,2021-01-09,4,5,1,2021,1
2021-01-09 05:00:00+01:00,49.1,2021-01-09,5,5,1,2021,1
2021-01-09 06:00:00+01:00,49.57,2021-01-09,6,5,1,2021,1
2021-01-09 07:00:00+01:00,53.82,2021-01-09,7,5,1,2021,1
2021-01-09 08:00:00+01:00,59.8,2021-01-09,8,5,1,2021,1
2021-01-09 09:00:00+01:00,66.92,2021-01-09,9,5,1,2021,1
2021-01-09 10:00:00+01:00,67.71,2021-01-09,10,5,1,2021,1
2021-01-09 11:00:00+01:00,68.0,2021-01-09,11,5,1,2021,1
2021-01-09 12:00:00+01:00,67.01,2021-01-09,12,5,1,2021,1
2021-01-09 13:00:00+01:00,62.53,2021-01-09,13,5,1,2021,1
2021-01-09 14:00:00+01:00,60.0,2021-01-09,14,5,1,2021,1
2021-01-09 15:00:00+01:00,60.0,2021-01-09,15,5,1,2021,1
2021-01-09 16:00:00+01:00,62.78,2021-01-09,16,5,1,2021,1
2021-01-09 17:00:00+01:00,69.92,2021-01-09,17,5,1,2021,1
2021-01-09 18:00:00+01:00,71.99,2021-01-09,18,5,1,2021,1
2021-01-09 19:00:00+01:00,68.95,2021-01-09,19,5,1,2021,1
2021-01-09 20:00:00+01:00,62.66,2021-01-09,20,5,1,2021,1
2021-01-09 21:00:00+01:00,56.54,2021-01-09,21,5,1,2021,1
2021-01-09 22:00:00+01:00,55.81,2021-01-09,22,5,1,2021,1
2021-01-09 23:00:00+01:00,50.85,2021-01-09,23,5,1,2021,1
2021-01-10 00:00:00+01:00,54.65,2021-01-10,0,6,1,2021,1
2021-01-10 01:00:00+01:00,51.79,2021-01-10,1,6,1,2021,1
2021-01-10 02:00:00+01:00,50.58,2021-01-10,2,6,1,2021,1
2021-01-10 03:00:00+01:00,47.98,2021-01-10,3,6,1,2021,1
2021-01-10 04:00:00+01:00,47.6,2021-01-10,4,6,1,2021,1
2021-01-10 05:00:00+01:00,47.59,2021-01-10,5,6,1,2021,1
2021-01-10 06:00:00+01:00,42.09,2021-01-10,6,6,1,2021,1
2021-01-10 07:00:00+01:00,44.56,2021-01-10,7,6,1,2021,1
2021-01-10 08:00:00+01:00,49.46,2021-01-10,8,6,1,2021,1
2021-01-10 09:00:00+01:00,54.96,2021-01-10,9,6,1,2021,1
2021-01-10 10:00:00+01:00,53.63,2021-01-10,10,6,1,2021,1
2021-01-10 11:00:00+01:00,55.57,2021-01-10,11,6,1,2021,1
2021-01-10 12:00:00+01:00,54.17,2021-01-10,12,6,1,2021,1
2021-01-10 13:00:00+01:00,52.62,2021-01-10,13,6,1,2021,1
2021-01-10 14:00:00+01:00,53.18,2021-01-10,14,6,1,2021,1
2021-01-10 15:00:00+01:00,54.85,2021-01-10,15,6,1,2021,1
2021-01-10 16:00:00+01:00,56.52,2021-01-10,16,6,1,2021,1
2021-01-10 17:00:00+01:00,62.09,2021-01-10,17,6,1,2021,1
2021-01-10 18:00:00+01:00,63.41,2021-01-10,18,6,1,2021,1
2021-01-10 19:00:00+01:00,56.39,2021-01-10,19,6,1,2021,1
2021-01-10 20:00:00+01:00,55.64,2021-01-10,20,6,1,2021,1
2021-01-10 21:00:00+01:00,53.33,2021-01-10,21,6,1,2021,1
2021-01-10 22:00:00+01:00,52.05,2021-01-10,22,6,1,2021,1
2021-01-10 23:00:00+01:00,37.24,2021-01-10,23,6,1,2021,1
2021-01-11 00:00:00+01:00,44.9,2021-01-11,0,0,1,2021,0
2021-01-11 01:00:00+01:00,44.74,2021-01-11,1,0,1,2021,0
2021-01-11 02:00:00+01:00,45.06,2021-01-11,2,0,1,2021,0
2021-01-11 03:00:00+01:00,44.07,2021-01-11,3,0,1,2021,0
2021-01-11 04:00:00+01:00,44.53,2021-01-11,4,0,1,2021,0
2021-01-11 05:00:00+01:00,42.74,2021-01-11,5,0,1,2021,0
2021-01-11 06:00:00+01:00,54.62,2021-01-11,6,0,1,2021,0
2021-01-11 07:00:00+01:00,67.11,2021-01-11,7,0,1,2021,0
2021-01-11 08:00:00+01:00,70.59,2021-01-11,8,0,1,2021,0
2021-01-11 09:00:00+01:00,58.32,2021-01-11,9,0,1,2021,0
2021-01-11 10:00:00+01:00,55.89,2021-01-11,10,0,1,2021,0
2021-01-11 11:00:00+01:00,54.49,2021-01-11,11,0,1,2021,0
2021-01-11 12:00:00+01:00,53.35,2021-01-11,12,0,1,2021,0
2021-01-11 13:00:00+01:00,48.39,2021-01-11,13,0,1,2021,0
2021-01-11 14:00:00+01:00,49.57,2021-01-11,14,0,1,2021,0
2021-01-11 15:00:00+01:00,50.96,2021-01-11,15,0,1,2021,0
2021-01-11 16:00:00+01:00,49.12,2021-01-11,16,0,1,2021,0
2021-01-11 17:00:00+01:00,53.44,2021-01-11,17,0,1,2021,0
2021-01-11 18:00:00+01:00,47.94,2021-01-11,18,0,1,2021,0
2021-01-11 19:00:00+01:00,42.16,2021-01-11,19,0,1,2021,0
2021-01-11 20:00:00+01:00,38.03,2021-01-11,20,0,1,2021,0
2021-01-11 21:00:00+01:00,34.24,2021-01-11,21,0,1,2021,0
2021-01-11 22:00:00+01:00,34.01,2021-01-11,22,0,1,2021,0
2021-01-11 23:00:00+01:00,27.39,2021-01-11,23,0,1,2021,0
2021-01-12 00:00:00+01:00,18.96,2021-01-12,0,1,1,2021,0
2021-01-12 01:00:00+01:00,15.82,2021-01-12,1,1,1,2021,0
2021-01-12 02:00:00+01:00,19.0,2021-01-12,2,1,1,2021,0
2021-01-12 03:00:00+01:00,24.14,2021-01-12,3,1,1,2021,0
2021-01-12 04:00:00+01:00,27.0,2021-01-12,4,1,1,2021,0
2021-01-12 05:00:00+01:00,35.94,2021-01-12,5,1,1,2021,0
2021-01-12 06:00:00+01:00,40.96,2021-01-12,6,1,1,2021,0
2021-01-12 07:00:00+01:00,54.51,2021-01-12,7,1,1,2021,0
2021-01-12 08:00:00+01:00,60.64,2021-01-12,8,1,1,2021,0
2021-01-12 09:00:00+01:00,54.96,2021-01-12,9,1,1,2021,0
2021-01-12 10:00:00+01:00,56.5,2021-01-12,10,1,1,2021,0
2021-01-12 11:00:00+01:00,57.88,2021-01-12,11,1,1,2021,0
2021-01-12 12:00:00+01:00,59.64,2021-01-12,12,1,1,2021,0
2021-01-12 13:00:00+01:00,54.94,2021-01-12,13,1,1,2021,0
2021-01-12 14:00:00+01:00,51.55,2021-01-12,14,1,1,2021,0
2021-01-12 15:00:00+01:00,55.56,2021-01-12,15,1,1,2021,0
2021-01-12 16:00:00+01:00,63.01,2021-01-12,16,1,1,2021,0
2021-01-12 17:00:00+01:00,64.6,2021-01-12,17,1,1,2021,0
2021-01-12 18:00:00+01:00,61.89,2021-01-12,18,1,1,2021,0
2021-01-12 19:00:00+01:00,54.9,2021-01-12,19,1,1,2021,0
2021-01-12 20:00:00+01:00,53.25,2021-01-12,20,1,1,2021,0
2021-01-12 21:00:00+01:00,44.84,2021-01-12,21,1,1,2021,0
2021-01-12 22:00:00+01:00,38.68,2021-01-12,22,1,1,2021,0
2021-01-12 23:00:00+01:00,37.24,2021-01-12,23,1,1,2021,0
2021-01-13 00:00:00+01:00,34.59,2021-01-13,0,2,1,2021,0
2021-01-13 01:00:00+01:00,33.47,2021-01-13,1,2,1,2021,0
2021-01-13 02:00:00+01:00,32.36,2021-01-13,2,2,1,2021,0
2021-01-13 03:00:00+01:00,30.84,2021-01-13,3,2,1,2021,0
2021-01-13 04:00:00+01:00,31.68,2021-01-13,4,2,1,2021,0
2021-01-13 05:00:00+01:00,36.81,2021-01-13,5,2,1,2021,0
2021-01-13 06:00:00+01:00,41.87,2021-01-13,6,2,1,2021,0
2021-01-13 07:00:00+01:00,46.21,2021-01-13,7,2,1,2021,0
2021-01-13 08:00:00+01:00,56.14,2021-01-13,8,2,1,2021,0
2021-01-13 09:00:00+01:00,47.71,2021-01-13,9,2,1,2021,0
2021-01-13 10:00:00+01:00,46.23,2021-01-13,10,2,1,2021,0
2021-01-13 11:00:00+01:00,43.82,2021-01-13,11,2,1,2021,0
2021-01-13 12:00:00+01:00,41.22,2021-01-13,12,2,1,2021,0
2021-01-13 13:00:00+01:00,40.04,2021-01-13,13,2,1,2021,0
2021-01-13 14:00:00+01:00,39.47,2021-01-13,14,2,1,2021,0
2021-01-13 15:00:00+01:00,41.17,2021-01-13,15,2,1,2021,0
2021-01-13 16:00:00+01:00,45.91,2021-01-13,16,2,1,2021,0
2021-01-13 17:00:00+01:00,55.49,2021-01-13,17,2,1,2021,0
2021-01-13 18:00:00+01:00,54.51,2021-01-13,18,2,1,2021,0
2021-01-13 19:00:00+01:00,49.28,2021-01-13,19,2,1,2021,0
2021-01-13 20:00:00+01:00,48.65,2021-01-13,20,2,1,2021,0
2021-01-13 21:00:00+01:00,41.89,2021-01-13,21,2,1,2021,0
2021-01-13 22:00:00+01:00,41.0,2021-01-13,22,2,1,2021,0
2021-01-13 23:00:00+01:00,38.97,2021-01-13,23,2,1,2021,0
2021-01-14 00:00:00+01:00,37.3,2021-01-14,0,3,1,2021,0
2021-01-14 01:00:00+01:00,36.91,2021-01-14,1,3,1,2021,0
2021-01-14 02:00:00+01:00,36.98,2021-01-14,2,3,1,2021,0
2021-01-14 03:00:00+01:00,39.82,2021-01-14,3,3,1,2021,0
2021-01-14 04:00:00+01:00,43.2,2021-01-14,4,3,1,2021,0
2021-01-14 05:00:00+01:00,46.45,2021-01-14,5,3,1,2021,0
2021-01-14 06:00:00+01:00,60.04,2021-01-14,6,3,1,2021,0
2021-01-14 07:00:00+01:00,79.9,2021-01-14,7,3,1,2021,0
2021-01-14 08:00:00+01:00,88.82,2021-01-14,8,3,1,2021,0
2021-01-14 09:00:00+01:00,89.27,2021-01-14,9,3,1,2021,0
2021-01-14 10:00:00+01:00,89.63,2021-01-14,10,3,1,2021,0
2021-01-14 11:00:00+01:00,91.05,2021-01-14,11,3,1,2021,0
2021-01-14 12:00:00+01:00,88.75,2021-01-14,12,3,1,2021,0
2021-01-14 13:00:00+01:00,87.1,2021-01-14,13,3,1,2021,0
2021-01-14 14:00:00+01:00,83.98,2021-01-14,14,3,1,2021,0
2021-01-14 15:00:00+01:00,79.96,2021-01-14,15,3,1,2021,0
2021-01-14 16:00:00+01:00,83.42,2021-01-14,16,3,1,2021,0
2021-01-14 17:00:00+01:00,100.67,2021-01-14,17,3,1,2021,0
2021-01-14 18:00:00+01:00,90.16,2021-01-14,18,3,1,2021,0
2021-01-14 19:00:00+01:00,87.7,2021-01-14,19,3,1,2021,0
2021-01-14 20:00:00+01:00,74.58,2021-01-14,20,3,1,2021,0
2021-01-14 21:00:00+01:00,62.74,2021-01-14,21,3,1,2021,0
2021-01-14 22:00:00+01:00,59.82,2021-01-14,22,3,1,2021,0
2021-01-14 23:00:00+01:00,55.6,2021-01-14,23,3,1,2021,0
2021-01-15 00:00:00+01:00,48.98,2021-01-15,0,4,1,2021,0
2021-01-15 01:00:00+01:00,48.66,2021-01-15,1,4,1,2021,0
2021-01-15 02:00:00+01:00,47.7,2021-01-15,2,4,1,2021,0
2021-01-15 03:00:00+01:00,46.6,2021-01-15,3,4,1,2021,0
2021-01-15 04:00:00+01:00,48.0,2021-01-15,4,4,1,2021,0
2021-01-15 05:00:00+01:00,51.52,2021-01-15,5,4,1,2021,0
2021-01-15 06:00:00+01:00,62.97,2021-01-15,6,4,1,2021,0
2021-01-15 07:00:00+01:00,77.94,2021-01-15,7,4,1,2021,0
2021-01-15 08:00:00+01:00,94.07,2021-01-15,8,4,1,2021,0
2021-01-15 09:00:00+01:00,97.76,2021-01-15,9,4,1,2021,0
2021-01-15 10:00:00+01:00,90.69,2021-01-15,10,4,1,2021,0
2021-01-15 11:00:00+01:00,86.97,2021-01-15,11,4,1,2021,0
2021-01-15 12:00:00+01:00,79.25,2021-01-15,12,4,1,2021,0
2021-01-15 13:00:00+01:00,76.64,2021-01-15,13,4,1,2021,0
2021-01-15 14:00:00+01:00,77.14,2021-01-15,14,4,1,2021,0
2021-01-15 15:00:00+01:00,76.98,2021-01-15,15,4,1,2021,0
2021-01-15 16:00:00+01:00,82.0,2021-01-15,16,4,1,2021,0
2021-01-15 17:00:00+01:00,99.5,2021-01-15,17,4,1,2021,0
2021-01-15 18:00:00+01:00,98.02,2021-01-15,18,4,1,2021,0
2021-01-15 19:00:00+01:00,95.01,2021-01-15,19,4,1,2021,0
2021-01-15 20:00:00+01:00,77.2,2021-01-15,20,4,1,2021,0
2021-01-15 21:00:00+01:00,67.18,2021-01-15,21,4,1,2021,0
